Strike,Open,High,Low,Last,Change,Bid,Ask,Volume,"Open Int",Premium,Time,Type
71.00C,4.43,4.43,4.31,4.31,0.94,3.4,3.44,3,771,4310,"04:22 CT",Call
71.50C,3.98,3.98,3.54,3.54,0.44,3.13,3.17,16,1488,3540,"08:29 CT",Call
72.00C,3.31,3.31,3.31,3.31,0.46,2.88,2.92,62,1817,3310,"08:27 CT",Call
72.50C,2.5,2.5,2.5,2.5,-0.11,2.64,2.68,350,1971,2500,"09:25 CT",Call
73.00C,2.96,2.96,2.35,2.39,0,2.41,2.45,566,2873,2390,"10:03 CT",Call
73.50C,2.57,2.8,2.23,2.23,0.04,2.21,2.24,172,1013,2230,"10:10 CT",Call
74.00C,2.36,2.86,1.99,1.99,0,2.01,2.04,502,662,1990,"09:45 CT",Call
74.50C,2.27,2.52,2.19,2.19,0.37,1.83,1.86,123,675,2190,"08:27 CT",Call
75.00C,2.48,2.48,1.6,1.73,0.08,1.66,1.68,2611,6267,1730,"10:29 CT",Call
75.50C,2.02,2.09,1.48,1.48,-0.01,1.51,1.54,593,1228,1480,"09:24 CT",Call
76.00C,1.64,2,1.32,1.32,-0.03,1.37,1.39,105,4955,1320,"10:57 CT",Call
76.50C,1.5,1.82,1.2,1.2,-0.03,1.24,1.26,78,744,1200,"09:51 CT",Call
77.00C,1.43,1.67,1.13,1.13,0.0099999999999998,1.12,1.14,1063,4222,1130,"09:46 CT",Call
77.50C,1.26,1.54,0.99,1.02,0.01,1.01,1.04,189,1718,1020,"10:06 CT",Call
78.00C,1.13,1.34,1,1.03,0.12,0.91,0.94,149,2394,1030,"09:17 CT",Call
78.50C,1.14,1.14,0.84,0.87,0.04,0.83,0.85,241,947,870,"10:21 CT",Call
79.00C,1.03,1.09,0.82,0.82,0.07,0.75,0.77,888,2490,820,"09:09 CT",Call
79.50C,0.93,1.01,0.65,0.66,-0.02,0.68,0.7,897,1470,660,"09:59 CT",Call
80.00C,0.91,0.97,0.6,0.6,-0.02,0.61,0.63,577,9756,600,"10:35 CT",Call
80.50C,0.73,0.78,0.55,0.59,0.02,0.55,0.57,44,452,590,"09:42 CT",Call
81.00C,0.7,0.8,0.51,0.51,-0.01,0.5,0.52,1155,1325,510,"10:17 CT",Call
81.50C,0.72,0.72,0.46,0.46,-0.02,0.46,0.47,222,221,460,"10:06 CT",Call
82.00C,0.61,0.61,0.42,0.43,-0.01,0.41,0.43,511,5345,430,"10:18 CT",Call
82.50C,0.39,0.39,0.39,0.39,-0.01,0.38,0.4,80,428,390,"10:18 CT",Call
83.00C,0.45,0.46,0.35,0.36,-0.01,0.34,0.36,294,3049,360,"10:18 CT",Call
83.50C,0.46,0.5,0.32,0.32,-0.02,0.32,0.33,92,450,320,"09:48 CT",Call
84.00C,0.45,0.5,0.29,0.3,-0.02,0.29,0.31,267,1976,300,"10:18 CT",Call
84.50C,0.38,0.39,0.27,0.27,-0.03,0.26,0.28,160,364,270,"09:54 CT",Call
85.00C,0.33,0.4,0.24,0.24,-0.03,0.24,0.26,201,8169,240,"10:37 CT",Call
85.50C,0.24,0.24,0.23,0.23,-0.03,0.22,0.24,129,313,230,"09:54 CT",Call
86.00C,0.32,0.32,0.21,0.21,-0.03,0.21,0.22,214,1589,210,"10:03 CT",Call
86.50C,0.26,0.28,0.21,0.21,-0.01,0.19,0.21,114,389,210,"09:44 CT",Call
87.00C,0.27,0.27,0.18,0.18,-0.03,0.18,0.19,68,1294,180,"09:58 CT",Call
87.50C,0.27,0.27,0.24,0.24,0.04,0.17,0.18,2,364,240,"08:20 CT",Call
88.00C,0.24,0.24,0.16,0.17,-0.02,0.15,0.17,88,1725,170,"10:22 CT",Call
88.50C,0.23,0.23,0.2,0.2,0.02,0.14,0.16,12,230,200,"08:27 CT",Call
89.00C,0.15,0.15,0.15,0.15,-0.02,0.13,0.15,37,992,150,"09:40 CT",Call
89.50C,0.16,0.16,0.16,0.16,0,0.13,0.14,7,343,160,01/31/25,Call
90.00C,0.23,0.24,0.13,0.13,-0.02,0.12,0.14,749,4372,130,"10:52 CT",Call
90.50C,0.12,0.12,0.12,0.12,-0.02,0.11,0.13,6,175,120,"09:49 CT",Call
91.00C,0.16,0.16,0.15,0.15,0.01,0.1,0.12,3,701,150,"19:56 CT",Call
91.50C,0.16,0.16,0.15,0.15,0.02,0.1,0.12,103,417,150,"04:06 CT",Call
92.00C,0.13,0.13,0.13,0.13,0.01,0.09,0.11,3,564,130,"21:15 CT",Call
92.50C,0,0.12,0.12,0.12,0.01,0.09,0.11,3,130,120,01/31/25,Call
93.00C,0.1,0.1,0.1,0.1,-0.01,0.08,0.1,10,961,100,"10:17 CT",Call
93.50C,0,0.11,0.11,0.11,0.01,0.08,0.1,1,172,110,01/31/25,Call
94.00C,0.12,0.12,0.09,0.09,-0.01,0.08,0.09,69,1121,90,"09:08 CT",Call
94.50C,0.13,0.13,0.13,0.13,0.03,0.07,0.09,1,557,130,"17:00 CT",Call
95.00C,0.1,0.11,0.08,0.08,-0.02,0.07,0.08,8,2995,80,"09:59 CT",Call
95.50C,0.1,0.1,0.09,0.09,0,0.07,0.08,50,470,90,01/31/25,Call
96.00C,0.13,0.13,0.13,0.13,0.04,0.06,0.08,142,610,130,"17:03 CT",Call
96.50C,0,0.09,0.09,0.09,0.01,0.06,0.07,,86,90,01/31/25,Call
97.00C,0.08,0.08,0.08,0.08,0,0.06,0.07,2,73,80,01/31/25,Call
97.50C,0.08,0.08,0.08,0.08,0,0.05,0.07,1,106,80,"01:26 CT",Call
98.00C,0.07,0.08,0.07,0.08,0.01,0.05,0.07,1,606,80,01/31/25,Call
98.50C,0,0.07,0.07,0.07,0,0.05,0.07,1,294,70,01/31/25,Call
99.00C,0,0.07,0.07,0.07,0,0.05,0.06,,97,70,01/31/25,Call
99.50C,0,0.07,0.07,0.07,0.01,0.05,0.06,,360,70,01/31/25,Call
100.00C,0.07,0.07,0.05,0.05,-0.02,0.04,0.06,110,3427,50,"10:35 CT",Call
100.50C,0.06,0.06,0.06,0.06,0,0.04,0.06,20,51,60,01/31/25,Call
101.00C,0.06,0.06,0.06,0.06,0,0.04,0.05,1,189,60,01/31/25,Call
101.50C,0.07,0.07,0.07,0.07,0.01,0.04,0.05,30,328,70,"01:11 CT",Call
102.00C,0,0.06,0.06,0.06,0.01,0.04,0.05,,169,60,01/31/25,Call
102.50C,0,0.05,0.05,0.05,0,0.03,0.05,,149,50,01/31/25,Call
103.00C,0.07,0.07,0.07,0.07,0.02,0.03,0.05,1,408,70,"17:37 CT",Call
103.50C,0.04,0.04,0.04,0.04,-0.01,0.03,0.04,1,101,40,"10:41 CT",Call
104.00C,0,0.05,0.05,0.05,0,0.03,0.04,,108,50,01/31/25,Call
104.50C,0,0.05,0.05,0.05,0.01,0.03,0.05,,151,50,01/31/25,Call
105.00C,0,0.05,0.05,0.05,0.01,0.03,0.04,,1542,50,01/31/25,Call
105.50C,0,0.05,0.05,0.05,0.01,0.03,0.04,,22,50,01/31/25,Call
106.00C,0.05,0.05,0.04,0.04,0,0.03,0.04,1,137,40,01/31/25,Call
106.50C,0,0.04,0.04,0.04,0,0.03,0.04,,53,40,01/31/25,Call
107.00C,0,0.04,0.04,0.04,0,0.02,0.04,,210,40,01/31/25,Call
107.50C,0,0.04,0.04,0.04,0,0.02,0.04,,267,40,01/31/25,Call
108.00C,0,0.04,0.04,0.04,0,0.02,0.04,,691,40,01/31/25,Call
108.50C,0,0.04,0.04,0.04,0,0.02,0.04,,118,40,01/31/25,Call
109.00C,0,0.04,0.04,0.04,0.01,0.02,0.04,,561,40,01/31/25,Call
109.50C,0,0.04,0.04,0.04,0.01,0.02,0.04,,2,40,01/31/25,Call
110.00C,0,0.03,0.03,0.03,0,0.02,0.04,44,358,30,01/31/25,Call
110.50C,0,0.03,0.03,0.03,0,0.02,0.04,,31,30,01/31/25,Call
111.00C,0,0.03,0.03,0.03,0,0.02,0.03,,327,30,01/31/25,Call
111.50C,0,0.03,0.03,0.03,0,0.02,0.03,,11,30,01/31/25,Call
112.00C,0,0.03,0.03,0.03,0,0.02,0.03,,34,30,01/31/25,Call
112.50C,0,0.03,0.03,0.03,0,0.02,0.03,,45,30,01/31/25,Call
113.00C,0,0.03,0.03,0.03,0,0.02,0.03,,126,30,01/31/25,Call
113.50C,0,0.03,0.03,0.03,0,0.02,0.03,,6,30,01/31/25,Call
114.00C,0,0.03,0.03,0.03,0,0.01,0.03,,30,30,01/31/25,Call
114.50C,0,0.03,0.03,0.03,0,0.01,0.03,,31,30,01/31/25,Call
115.00C,0,0.03,0.03,0.03,0,0.01,0.03,,50,30,01/31/25,Call
115.50C,0,0.03,0.03,0.03,0.01,0.01,0.03,,173,30,01/31/25,Call
116.00C,0,0.03,0.03,0.03,0.01,0.01,0.03,,102,30,01/31/25,Call
116.50C,0,0.03,0.03,0.03,0.01,0.01,0.03,,10,30,01/31/25,Call
117.00C,0.02,0.03,0.02,0.03,0.01,0.01,0.03,150,174,30,01/31/25,Call
117.50C,0,0.02,0.02,0.02,0,0.01,0.03,40,56,20,01/31/25,Call
118.00C,0,0.02,0.02,0.02,0,0.01,0.03,,38,20,01/31/25,Call
118.50C,0,0.02,0.02,0.02,0,0.01,0.03,,240,20,01/31/25,Call
119.00C,0,0.02,0.02,0.02,0,0.01,0.03,,132,20,01/31/25,Call
119.50C,0,0.02,0.02,0.02,0,0.01,0.03,,16,20,01/31/25,Call
120.00C,0.02,0.02,0.02,0.02,0,0.01,0.03,22,597,20,"05:46 CT",Call
120.50C,0,0.02,0.02,0.02,0,0.01,0.03,,229,20,01/31/25,Call
121.00C,0,0.02,0.02,0.02,0,0.01,0.02,,60,20,01/31/25,Call
121.50C,0,0.02,0.02,0.02,0,0.01,0.02,,1,20,01/31/25,Call
122.00C,0,0.02,0.02,0.02,0,0.01,0.02,,5,20,01/31/25,Call
123.00C,0,0.02,0.02,0.02,0,0.01,0.02,,49,20,01/31/25,Call
123.50C,0,0.02,0.02,0.02,0,0.01,0.02,,3,20,01/31/25,Call
124.00C,0,0.02,0.02,0.02,0,0.01,0.02,,2,20,01/31/25,Call
125.00C,0,0.02,0.02,0.02,0,0.01,0.02,,82,20,01/31/25,Call
125.50C,0,0.02,0.02,0.02,0,0.01,0.02,,27,20,01/31/25,Call
126.00C,0,0.02,0.02,0.02,0,0,0.02,,30,20,01/31/25,Call
126.50C,0,0.02,0.02,0.02,0,0,0.02,,7,20,01/31/25,Call
127.00C,0.02,0.02,0.02,0.02,0,0,0.02,104,250,20,01/31/25,Call
127.50C,0,0.02,0.02,0.02,0.01,0,0.02,,1,20,01/31/25,Call
128.00C,0,0.02,0.02,0.02,0.01,0,0.02,,156,20,01/31/25,Call
130.00C,0,0.01,0.01,0.01,0,0.01,0.02,,343,10,01/31/25,Call
132.50C,0,0.01,0.01,0.01,0,0,0.02,,164,10,01/31/25,Call
135.00C,0,0.01,0.01,0.01,0,0,0.02,,618,10,01/31/25,Call
137.50C,0,0.01,0.01,0.01,0,0,0.02,,59,10,01/31/25,Call
140.00C,0,0.01,0.01,0.01,0,0,0.02,,82,10,01/31/25,Call
142.50C,0,0.01,0.01,0.01,0,0,0.02,,75,10,01/31/25,Call
145.00C,0,0.01,0.01,0.01,0,0,0.01,,404,10,01/31/25,Call
147.50C,0,0.01,0.01,0.01,0,0,0.01,,30,10,01/31/25,Call
150.00C,0.01,0.01,0.01,0.01,0,0,0.01,45,60,10,"06:42 CT",Call
152.50C,0,0.01,0.01,0.01,0,0,0.01,,45,10,01/31/25,Call
155.00C,0,0.01,0.01,0.01,0,0,0.01,,51,10,01/31/25,Call
160.00C,0,0.01,0.01,0.01,0,0,0.01,,37,10,01/31/25,Call
162.50C,0,0.01,0.01,0.01,0,0,0.01,,120,10,01/31/25,Call
165.00C,0,0.01,0.01,0.01,0,0,0.01,,149,10,01/31/25,Call
167.50C,0,0.01,0.01,0.01,0,0,0.01,,25,10,01/31/25,Call
170.00C,0,0.01,0.01,0.01,0,0,0.01,,186,10,01/31/25,Call
172.50C,0,0.01,0.01,0.01,0,0,0.01,,99,10,01/31/25,Call
175.00C,0,0.01,0.01,0.01,0,0,0.01,,563,10,01/31/25,Call
177.50C,0,0.01,0.01,0.01,0,0,0.01,,10,10,01/31/25,Call
180.00C,0,0.01,0.01,0.01,0,0,0.01,,32,10,01/31/25,Call
185.00C,0,0.01,0.01,0.01,0,0,0.01,,60,10,01/31/25,Call
190.00C,0,0.01,0.01,0.01,0,0,0.01,,130,10,01/31/25,Call
195.00C,0,0.01,0.01,0.01,0,0,0.01,,42,10,01/31/25,Call
200.00C,0,0.01,0.01,0.01,0,0,0.01,,36,10,01/31/25,Call
20.50P,0,0.01,0.01,0.01,0,0,0.01,,7,10,01/31/25,Put
21.00P,0,0.01,0.01,0.01,0,0,0.01,,23,10,01/31/25,Put
21.50P,0,0.01,0.01,0.01,0,0,0.01,,1,10,01/31/25,Put
23.50P,0,0.01,0.01,0.01,0,0,0.01,,2,10,01/31/25,Put
24.00P,0,0.01,0.01,0.01,0,0,0.01,,7,10,01/31/25,Put
24.50P,0,0.01,0.01,0.01,0,0,0.01,,6,10,01/31/25,Put
25.00P,0,0.01,0.01,0.01,0,0,0.01,,90,10,01/31/25,Put
25.50P,0,0.01,0.01,0.01,0,0,0.01,,13,10,01/31/25,Put
26.00P,0,0.01,0.01,0.01,0,0,0.01,,2,10,01/31/25,Put
26.50P,0,0.01,0.01,0.01,0,0,0.01,,5,10,01/31/25,Put
28.00P,0,0.01,0.01,0.01,0,0,0.01,,234,10,01/31/25,Put
30.00P,0,0.01,0.01,0.01,0,0,0.01,,785,10,01/31/25,Put
30.50P,0,0.01,0.01,0.01,0,0,0.01,,29,10,01/31/25,Put
31.00P,0,0.01,0.01,0.01,0,0,0.01,,357,10,01/31/25,Put
31.50P,0,0.01,0.01,0.01,0,0,0.01,,158,10,01/31/25,Put
32.00P,0,0.01,0.01,0.01,0,0,0.01,,128,10,01/31/25,Put
32.50P,0,0.01,0.01,0.01,0,0,0.01,,232,10,01/31/25,Put
33.00P,0,0.01,0.01,0.01,0,0,0.01,,194,10,01/31/25,Put
33.50P,0,0.01,0.01,0.01,0,0,0.01,,38,10,01/31/25,Put
34.00P,0,0.01,0.01,0.01,0,0,0.01,,431,10,01/31/25,Put
34.50P,0,0.01,0.01,0.01,0,0,0.01,,94,10,01/31/25,Put
35.00P,0,0.01,0.01,0.01,0,0,0.02,,85,10,01/31/25,Put
35.50P,0,0.01,0.01,0.01,0,0,0.01,,125,10,01/31/25,Put
36.00P,0,0.01,0.01,0.01,0,0,0.02,,147,10,01/31/25,Put
36.50P,0,0.01,0.01,0.01,0,0,0.02,,216,10,01/31/25,Put
37.00P,0,0.01,0.01,0.01,0,0,0.02,,60,10,01/31/25,Put
37.50P,0,0.01,0.01,0.01,0,0,0.02,,44,10,01/31/25,Put
38.00P,0.01,0.01,0.01,0.01,0,0.01,0.02,45,560,10,"10:57 CT",Put
38.50P,0,0.01,0.01,0.01,0,0,0.02,,36,10,01/31/25,Put
39.00P,0,0.01,0.01,0.01,0,0,0.02,,261,10,01/31/25,Put
39.50P,0,0.02,0.02,0.02,0,0.01,0.02,,114,20,01/31/25,Put
40.00P,0,0.02,0.02,0.02,0,0.01,0.02,,2351,20,01/31/25,Put
40.50P,0,0.02,0.02,0.02,0,0.01,0.02,,67,20,01/31/25,Put
41.00P,0,0.02,0.02,0.02,0,0.01,0.02,,520,20,01/31/25,Put
41.50P,0,0.02,0.02,0.02,0,0.01,0.03,,630,20,01/31/25,Put
42.00P,0,0.02,0.02,0.02,0,0.01,0.02,,476,20,01/31/25,Put
42.50P,0,0.02,0.02,0.02,0,0.01,0.03,,104,20,01/31/25,Put
43.00P,0.02,0.03,0.02,0.02,0,0.01,0.03,202,3671,20,01/31/25,Put
43.50P,0,0.03,0.03,0.03,0,0.01,0.03,,192,30,01/31/25,Put
44.00P,0,0.03,0.03,0.03,0,0.02,0.03,1,253,30,01/31/25,Put
44.50P,0,0.03,0.03,0.03,0,0.02,0.03,,86,30,01/31/25,Put
45.00P,0.04,0.04,0.03,0.03,0,0.02,0.03,6,989,30,01/31/25,Put
45.50P,0.03,0.03,0.03,0.03,0,0.02,0.04,2,75,30,01/31/25,Put
46.00P,0,0.04,0.04,0.04,0,0.02,0.04,40,817,40,01/31/25,Put
46.50P,0,0.04,0.04,0.04,0,0.03,0.04,1,142,40,01/31/25,Put
47.00P,0.05,0.05,0.05,0.05,0.01,0.03,0.05,2,3325,50,"09:21 CT",Put
47.50P,0.04,0.04,0.04,0.04,0,0.03,0.05,1,124,40,"00:45 CT",Put
48.00P,0.05,0.05,0.04,0.05,0,0.03,0.05,6,570,50,01/31/25,Put
48.50P,0,0.05,0.05,0.05,0,0.04,0.05,,181,50,01/31/25,Put
49.00P,0.05,0.05,0.05,0.05,0,0.04,0.06,4,620,50,"04:40 CT",Put
49.50P,0,0.06,0.06,0.06,0,0.04,0.06,,74,60,01/31/25,Put
50.00P,0.05,0.06,0.05,0.06,0,0.05,0.06,14,19384,60,"09:06 CT",Put
50.50P,0.06,0.06,0.06,0.06,0,0.05,0.07,1,257,60,01/31/25,Put
51.00P,0.06,0.06,0.06,0.06,-0.01,0.06,0.07,64,651,60,"17:07 CT",Put
51.50P,0,0.07,0.07,0.07,0,0.06,0.08,,164,70,01/31/25,Put
52.00P,0.08,0.08,0.08,0.08,0,0.07,0.08,171,3045,80,"09:02 CT",Put
52.50P,0.08,0.08,0.08,0.08,0,0.07,0.09,2,2994,80,"09:56 CT",Put
53.00P,0,0.09,0.09,0.09,0,0.08,0.1,1,659,90,01/31/25,Put
53.50P,0.1,0.1,0.1,0.1,0,0.09,0.1,3,289,100,01/31/25,Put
54.00P,0.11,0.11,0.09,0.1,-0.01,0.09,0.11,17,782,100,01/31/25,Put
54.50P,0,0.11,0.11,0.11,0,0.1,0.12,1,112,110,01/31/25,Put
55.00P,0.1,0.13,0.1,0.13,0.01,0.11,0.12,25,6503,130,"10:57 CT",Put
55.50P,0,0.13,0.13,0.13,0,0.12,0.14,27,502,130,01/31/25,Put
56.00P,0.12,0.12,0.12,0.12,-0.02,0.13,0.15,6,1464,120,"17:28 CT",Put
56.50P,0.15,0.15,0.15,0.15,0,0.14,0.16,27,443,150,"09:00 CT",Put
57.00P,0.15,0.17,0.15,0.16,-0.01,0.16,0.17,24,1947,160,"10:29 CT",Put
57.50P,0.18,0.18,0.18,0.18,0,0.17,0.19,18,1605,180,"10:10 CT",Put
58.00P,0.15,0.2,0.15,0.2,0,0.19,0.2,6,2651,200,"09:10 CT",Put
58.50P,0.21,0.21,0.21,0.21,0,0.2,0.22,4,637,210,"09:06 CT",Put
59.00P,0.22,0.25,0.22,0.25,0.02,0.22,0.24,3,578,250,"09:26 CT",Put
59.50P,0.22,0.26,0.22,0.26,0,0.24,0.26,4,363,260,"10:11 CT",Put
60.00P,0.24,0.29,0.23,0.29,0.01,0.27,0.29,1955,24445,290,"09:51 CT",Put
60.50P,0.29,0.29,0.29,0.29,-0.02,0.29,0.31,41,486,290,"10:25 CT",Put
61.00P,0.25,0.27,0.25,0.27,-0.07,0.32,0.34,311,3149,270,"17:28 CT",Put
61.50P,0.32,0.32,0.31,0.31,-0.06,0.36,0.37,156,559,310,"06:24 CT",Put
62.00P,0.32,0.39,0.32,0.39,-0.02,0.39,0.41,45,1628,390,"09:09 CT",Put
62.50P,0.38,0.44,0.38,0.44,-0.01,0.43,0.45,362,669,440,"10:37 CT",Put
63.00P,0.4,0.47,0.4,0.47,-0.02,0.48,0.5,225,1928,470,"09:00 CT",Put
63.50P,0.47,0.47,0.47,0.47,-0.07,0.53,0.55,599,479,470,"20:00 CT",Put
64.00P,0.52,0.6,0.52,0.6,0,0.58,0.61,335,1748,600,"10:35 CT",Put
64.50P,0.54,0.54,0.52,0.52,-0.14,0.65,0.67,44,1105,520,"06:47 CT",Put
65.00P,0.59,0.77,0.57,0.76,0.03,0.72,0.74,3306,11012,760,"10:58 CT",Put
65.50P,0.8,0.87,0.77,0.81,0.04,0.8,0.82,89,574,810,01/31/25,Put
66.00P,0.66,0.92,0.66,0.9,0,0.88,0.91,192,2194,900,"10:53 CT",Put
66.50P,0.81,1.02,0.81,1.02,0.02,0.99,1,233,879,1020,"10:44 CT",Put
67.00P,0.75,1.17,0.75,1.12,0.02,1.09,1.11,1309,4391,1120,"10:47 CT",Put
67.50P,1.01,1.19,0.94,1.19,-0.03,1.2,1.23,53,1859,1190,"09:23 CT",Put
68.00P,1.08,1.36,0.98,1.36,0.01,1.34,1.36,666,6034,1360,"09:31 CT",Put
68.50P,0.99,1.26,0.99,1.09,-0.4,1.48,1.5,104,2591,1090,"08:11 CT",Put
69.00P,1.24,1.71,1.24,1.68,0.04,1.63,1.66,1278,1454,1680,"10:40 CT",Put
69.50P,1.83,1.89,1.81,1.81,0.01,1.81,1.83,232,663,1810,"10:52 CT",Put
70.00P,1.61,2.07,1.5,2.05,0.07,1.99,2.01,827,9849,2050,"10:44 CT",Put
70.50P,2.09,2.28,2.09,2.2,0.02,2.19,2.21,71,620,2200,"10:06 CT",Put
71.00P,1.98,2.48,1.81,2.48,0.08,2.39,2.43,1119,4093,2480,"10:43 CT",Put
71.50P,2.08,2.51,1.99,2.51,-0.11,2.62,2.66,130,930,2510,"09:04 CT",Put
72.00P,2.26,2.94,2.16,2.94,0.07,2.86,2.9,190,2766,2940,"10:39 CT",Put
72.50P,2.61,3.09,2.38,3.09,-0.04,3.12,3.16,28,1373,3090,"10:29 CT",Put
73.00P,2.87,3.4,2.64,3.4,-0.01,3.39,3.43,1450,2501,3400,"10:06 CT",Put
73.50P,2.93,3.75,2.93,3.75,0.05,3.68,3.72,218,1446,3750,"09:47 CT",Put
74.00P,3.42,3.42,3.13,3.28,-0.72,3.98,4.03,346,3712,3280,"08:19 CT",Put
74.50P,3.76,3.83,3.76,3.83,-0.49,4.3,4.34,118,790,3830,"08:45 CT",Put
75.00P,3.96,4.06,3.75,4.06,-0.6,4.63,4.68,1164,3454,4060,"08:23 CT",Put
75.50P,4,4,4,4,-1,4.96,5.02,15,592,4000,"06:47 CT",Put
76.00P,4.23,4.23,4.23,4.23,-1.13,5.32,5.38,82,1671,4230,"08:09 CT",Put
76.50P,4.81,4.81,4.81,4.81,-0.92,5.68,5.75,82,308,4810,"01:50 CT",Put
77.00P,5.65,6.11,5.65,6.11,0.16,6.06,6.13,95,288,6110,01/31/25,Put
77.50P,5.78,5.78,5.78,5.78,-0.73,6.45,6.52,1,118,5780,"21:23 CT",Put
78.00P,6.6,6.6,6.6,6.6,-0.31,6.85,6.92,11,395,6600,"08:53 CT",Put
78.50P,6.23,6.23,6.23,6.23,-1.09,7.26,7.33,1,93,6230,"05:07 CT",Put
79.00P,8.06,8.06,8.06,8.06,0.32,7.68,7.75,1,23,8060,"09:25 CT",Put
79.50P,0,8.17,8.17,8.17,0.17,8.1,8.18,2,177,8170,01/31/25,Put
80.00P,7.24,7.24,7.24,7.24,-1.37,8.53,8.61,1,61,7240,"06:41 CT",Put
80.50P,0,9.06,9.06,9.06,0.19,8.97,9.05,,25,9060,01/31/25,Put
81.00P,0,9.51,9.51,9.51,0.19,9.42,9.5,,19,9510,01/31/25,Put
81.50P,0,9.96,9.96,9.96,0.19,9.87,9.95,,24,9960,01/31/25,Put
82.00P,0,10.42,10.42,10.42,0.19,10.33,10.41,,3,10420,01/31/25,Put
82.50P,0,10.88,10.88,10.88,0.18,10.79,10.87,,6,10880,01/31/25,Put
83.00P,0,11.35,11.35,11.35,0.19,11.25,11.34,,1,11350,01/31/25,Put
84.00P,0,12.3,12.3,12.3,0.19,12.19,12.28,,1,12300,01/31/25,Put
85.00P,13.15,13.15,13.15,13.15,-0.1,13.14,13.23,1,1,13150,"10:03 CT",Put
86.00P,0,14.21,14.21,14.21,0.19,14.1,14.2,,1,14210,01/31/25,Put
89.00P,0,17.13,17.13,17.13,0,17.02,17.12,10,10,17130,01/31/25,Put
90.00P,0,18.12,18.12,18.12,0.2,18,18.1,,81,18120,01/31/25,Put
93.00P,0,21.08,21.08,21.08,0.21,20.96,21.07,,1,21080,01/31/25,Put
97.50P,0,25.54,25.54,25.54,0.2,23.3,27.8,,1,25540,01/31/25,Put
98.00P,0,26.04,26.04,26.04,0.2,23.74,28.36,,2,26040,01/31/25,Put
99.00P,0,27.04,27.04,27.04,0,24.62,29.47,25,25,27040,01/31/25,Put
100.00P,0,28.03,28.03,28.03,0.2,25.51,30.58,10,210,28030,01/31/25,Put
104.50P,0,32.52,32.52,32.52,0.2,29.5,35.57,,1,32520,01/31/25,Put
106.50P,0,34.52,34.52,34.52,0.2,31.3,37.77,2,,34520,01/31/25,Put
107.00P,0,35.02,35.02,35.02,0.2,31.75,38.32,18,,35020,01/31/25,Put
